demand,sw,gw,climate,indicator,2016,2017,2018,2019,2020,2021,2022,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050
REF,60%,20%,45,Area_IRR_Maize,2907.70033,3297.158251,3686.616173,4076.074095,4465.532016,4854.989938,5244.447859,5633.905781,6023.363703,6412.821624,6802.279546,7191.737467,7581.195389,7970.65331,8360.111232,8749.569154,9139.027075,9528.484997,9917.942918,10307.40084,10896.34339,11485.28595,12074.2285,12663.17105,13252.1136,13841.05615,14429.9987,15018.94126,15607.88381,16196.82636,16785.76891,17374.71146,17963.65401,18552.59657,19141.53912
HIGH,100%,100%,45,Area_IRR_Maize,2907.70033,3297.158251,3686.616173,4076.074095,4465.532016,4854.989938,5244.447859,5633.905781,6023.363703,6412.821624,6802.279546,7191.737467,7581.195389,7970.65331,8360.111232,8749.569154,9139.027075,9528.484997,9917.942918,10307.40084,10896.34339,11485.28595,12074.2285,12663.17105,13252.1136,13841.05615,14429.9987,15018.94126,15607.88381,16196.82636,16785.76891,17374.71146,17963.65401,18552.59657,19141.53912
HIGH,100%,20%,45,Area_IRR_Maize,2907.70033,3297.158251,3686.616173,4076.074095,4465.532016,4854.989938,5244.447859,5633.905781,6023.363703,6412.821624,6802.279546,7191.737467,7581.195389,7970.65331,8360.111232,8749.569154,9139.027075,9528.484997,9917.942918,10307.40084,10896.34339,11485.28595,12074.2285,12663.17105,13252.1136,13841.05615,14429.9987,15018.94126,15607.88381,16196.82636,16785.76891,17374.71146,17963.65401,18552.59657,19141.53912
HIGH,100%,60%,45,Area_IRR_Maize,2907.70033,3297.158251,3686.616173,4076.074095,4465.532016,4854.989938,5244.447859,5633.905781,6023.363703,6412.821624,6802.279546,7191.737467,7581.195389,7970.65331,8360.111232,8749.569154,9139.027075,9528.484997,9917.942918,10307.40084,10896.34339,11485.28595,12074.2285,12663.17105,13252.1136,13841.05615,14429.9987,15018.94126,15607.88381,16196.82636,16785.76891,17374.71146,17963.65401,18552.59657,19141.53912
HIGH,20%,100%,45,Area_IRR_Maize,2907.70033,3297.158251,3686.616173,4076.074095,4465.532016,4854.989938,5244.447859,5633.905781,6023.363703,6412.821624,6802.279546,7191.737467,7581.195389,7970.65331,8360.111232,8749.569154,9139.027075,9528.484997,9917.942918,10307.40084,10896.34339,11485.28595,12074.2285,12663.17105,13252.1136,13841.05615,14429.9987,15018.94126,15607.88381,16196.82636,16785.76891,17374.71146,17963.65401,18552.59657,19141.53912
HIGH,20%,20%,45,Area_IRR_Maize,2907.70033,3297.158251,3686.616173,4076.074095,4465.532016,4854.989938,5244.447859,5633.905781,6023.363703,6412.821624,6802.279546,7191.737467,7581.195389,7970.65331,8360.111232,8749.569154,9139.027075,9528.484997,9917.942918,10307.40084,10896.34339,11485.28595,12074.2285,12663.17105,13252.1136,13841.05615,14429.9987,15018.94126,15607.88381,16196.82636,16785.76891,17374.71146,17963.65401,18552.59657,19141.53912
HIGH,20%,60%,45,Area_IRR_Maize,2907.70033,3297.158251,3686.616173,4076.074095,4465.532016,4854.989938,5244.447859,5633.905781,6023.363703,6412.821624,6802.279546,7191.737467,7581.195389,7970.65331,8360.111232,8749.569154,9139.027075,9528.484997,9917.942918,10307.40084,10896.34339,11485.28595,12074.2285,12663.17105,13252.1136,13841.05615,14429.9987,15018.94126,15607.88381,16196.82636,16785.76891,17374.71146,17963.65401,18552.59657,19141.53912
HIGH,60%,20%,45,Area_IRR_Maize,2907.70033,3297.158251,3686.616173,4076.074095,4465.532016,4854.989938,5244.447859,5633.905781,6023.363703,6412.821624,6802.279546,7191.737467,7581.195389,7970.65331,8360.111232,8749.569154,9139.027075,9528.484997,9917.942918,10307.40084,10896.34339,11485.28595,12074.2285,12663.17105,13252.1136,13841.05615,14429.9987,15018.94126,15607.88381,16196.82636,16785.76891,17374.71146,17963.65401,18552.59657,19141.53912
HIGH,60%,100%,45,Area_IRR_Maize,2907.70033,3297.158251,3686.616173,4076.074095,4465.532016,4854.989938,5244.447859,5633.905781,6023.363703,6412.821624,6802.279546,7191.737467,7581.195389,7970.65331,8360.111232,8749.569154,9139.027075,9528.484997,9917.942918,10307.40084,10896.34339,11485.28595,12074.2285,12663.17105,13252.1136,13841.05615,14429.9987,15018.94126,15607.88381,16196.82636,16785.76891,17374.71146,17963.65401,18552.59657,19141.53912
HIGH,60%,60%,45,Area_IRR_Maize,2907.70033,3297.158251,3686.616173,4076.074095,4465.532016,4854.989938,5244.447859,5633.905781,6023.363703,6412.821624,6802.279546,7191.737467,7581.195389,7970.65331,8360.111232,8749.569154,9139.027075,9528.484997,9917.942918,10307.40084,10896.34339,11485.28595,12074.2285,12663.17105,13252.1136,13841.05615,14429.9987,15018.94126,15607.88381,16196.82636,16785.76891,17374.71146,17963.65401,18552.59657,19141.53912
REF,100%,100%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,100%,20%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,100%,60%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,20%,100%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,20%,20%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,20%,60%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,60%,60%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,60%,100%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,60%,20%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,100%,100%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,100%,20%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,100%,60%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,20%,100%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,20%,20%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,20%,60%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,60%,20%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,60%,100%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
HIGH,60%,60%,45,Area_Rainfed_Banana,1255.251238,1255.071321,1254.891403,1254.711485,1254.531568,1254.35165,1254.171732,1253.991814,1253.811897,1253.631979,1253.452061,1253.272143,1253.092226,1252.912308,1252.73239,1252.552472,1252.372555,1252.192637,1252.012719,1251.832801,1251.484748,1251.136694,1250.78864,1250.440586,1250.092533,1249.744479,1249.396425,1249.048371,1248.700317,1248.352264,1248.00421,1247.656156,1247.308102,1246.960048,1246.611995
REF,100%,100%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,100%,20%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,100%,60%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,20%,100%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,20%,20%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,20%,60%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,60%,60%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,60%,100%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,60%,20%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
HIGH,100%,100%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
HIGH,100%,20%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
HIGH,100%,60%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
HIGH,20%,100%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
HIGH,20%,20%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
HIGH,20%,60%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
HIGH,60%,20%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
HIGH,60%,100%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
HIGH,60%,60%,45,Area_Rainfed_Coffee,244.6108109,244.5187737,244.4267365,244.3346994,244.2426622,244.150625,244.0585879,243.9665507,243.8745135,243.7824763,243.6904392,243.598402,243.5063648,243.4143277,243.3222905,243.2302533,243.1382162,243.046179,242.9541418,242.8621046,242.7118176,242.5615305,242.4112434,242.2609563,242.1106692,241.9603821,241.810095,241.6598079,241.5095208,241.3592338,241.2089467,241.0586596,240.9083725,240.7580854,240.6077983
REF,100%,100%,45,Unmet_Demand_Household,0.611136,0,0,0,19.460609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,43.408079,7.195966,28.244081,1.774506,18.832558,12.034958,122.367379,284.385823,2520.348008
REF,100%,20%,45,Unmet_Demand_Household,128.265718,16.851834,0,0,28.844473,35.233624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,52.068881,257.970994,210.197276,306.486994,210.787935,364.982224,450.769797,554.361458,1168.442555,6680.669201
REF,100%,60%,45,Unmet_Demand_Household,26.106118,1.635246,0,0,20.331173,9.694424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.684079,7.201378,33.488081,1.774506,18.832558,12.034958,122.367379,284.385823,2735.502944
REF,20%,100%,45,Unmet_Demand_Household,0.611136,0,0,0,19.460609,0,0,0,0,0,0,0,0,5.595471,16.325648,42.032473,69.929074,99.632024,131.263362,164.915567,199.674204,236.527354,275.603234,317.011704,360.902635,405.790151,453.205657,1616.836792,2214.013545,2358.038081,2552.281737,2732.394956,3039.889265,3409.81304,5316.562386
REF,20%,20%,45,Unmet_Demand_Household,128.265718,100.990444,106.66478,114.323155,140.728604,134.140195,138.9466,147.833807,157.142269,166.891654,176.622375,186.794778,197.428292,208.545784,220.171709,246.356273,274.260074,339.858682,433.206617,579.696796,774.135821,1160.243875,1703.349674,2333.734374,3063.351442,3879.305946,4778.059644,5693.164163,6655.464299,7649.450534,8725.971852,10003.93473,11361.05349,13689.99765,16783.24784
REF,20%,60%,45,Unmet_Demand_Household,26.106118,1.678722,5.173151,12.24884,38.570604,31.981595,36.7898,45.677298,54.986669,64.738254,74.465375,84.637078,95.271092,106.385663,118.014209,144.192896,172.086074,201.799024,233.420362,267.080879,301.835204,338.687204,377.764234,419.179704,463.058635,507.957151,555.365657,1716.474583,2316.176313,2460.195513,2654.443737,2834.534487,3142.020265,3511.947269,5583.568638
REF,60%,60%,45,Unmet_Demand_Household,26.106118,1.635246,0,0,20.331173,9.694424,0,0,0,0,0,0,0,0,0,0,9.736077,24.302024,40.120362,56.950567,74.328204,92.756354,112.297234,133.007248,154.950635,177.399151,212.032657,801.073513,1094.373115,1154.42562,1260.076823,1346.674026,1555.580323,1821.557437,4122.937281
REF,60%,100%,45,Unmet_Demand_Household,0.611136,0,0,0,19.460609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.047712,30.839704,52.787635,75.238151,121.109657,744.225242,992.207115,1052.256281,1157.914397,1244.577546,1453.489205,1719.43558,3865.295937
REF,60%,20%,45,Unmet_Demand_Household,128.265718,35.226244,27.805952,31.637655,61.387904,64.824795,43.9508,48.394308,53.049781,57.924754,62.787747,67.875078,73.196092,78.752384,84.568308,97.658473,111.611074,126.463024,142.287362,159.106567,176.489204,194.920354,214.458234,235.163704,257.110977,331.632856,523.477764,613.378778,793.636964,863.403921,1212.542294,1637.861435,2271.470946,4005.363856,9155.540283
HIGH,100%,100%,45,Unmet_Demand_Household,291.252527,103.257174,0,92.489375,304.893789,636.123062,0.92527,0,0,0,28.289576,25.72202,0,115.213392,249.994566,784.534869,707.367497,773.217532,713.677427,899.806729,1043.297941,1449.990025,3878.565812,2232.885696,2063.932671,5722.376904,11229.416,9192.743772,8278.078799,5532.223391,6268.838965,7080.132048,7746.926974,19095.8731,40271.84335
HIGH,100%,20%,45,Unmet_Demand_Household,645.668867,397.608987,8.981065,640.99604,1861.144091,3428.775944,622.516369,819.118759,951.209425,1545.897417,1832.599763,2365.153477,2251.082609,2869.865726,4017.702155,4795.958258,5315.578455,6952.0185,4937.411455,5213.848508,5475.28798,7399.48309,11117.76695,7695.283617,8128.933104,11566.93381,14654.85065,12016.61409,11310.60296,8758.506945,7995.856956,9135.46411,11398.64979,25484.94016,52365.47061
HIGH,100%,60%,45,Unmet_Demand_Household,0,0,0,98.872017,328.024602,620.200143,8.14527,0,0,0,525.865349,1828.058088,35.7255,224.331449,646.164414,1530.18014,1487.120604,2205.560661,1668.984445,1755.262496,2002.207924,3006.457298,5837.027715,3539.163258,3944.838472,6824.572692,9554.650873,7534.160415,7385.504897,5331.124652,6372.518488,7281.500564,8280.17156,20195.79655,44763.87049
HIGH,20%,100%,45,Unmet_Demand_Household,291.252527,260.431729,319.030638,459.278736,668.429365,929.591673,686.319402,795.683039,913.261541,1039.586308,1172.204488,2149.396405,4928.49384,5446.117763,6155.900223,8757.40976,9218.27486,9979.473436,10961.93254,13403.65949,16061.04002,17742.56667,19612.1116,21661.64017,23784.38781,26729.73153,32504.07633,34089.75742,36263.11875,37361.18676,40314.46776,43102.36509,47263.13986,54945.11409,67419.91962
HIGH,20%,20%,45,Unmet_Demand_Household,851.446425,1341.176192,2366.934155,4019.779347,6130.116142,8476.932746,9234.774305,11355.13512,13549.22125,16134.31547,18848.3387,21613.27127,24617.3331,27972.29092,31316.02876,33113.11892,34956.02811,36919.6731,38648.51699,40787.25679,42813.4717,44685.44108,47025.58972,49038.11106,51646.0589,54028.42776,56605.40452,58839.13838,61362.6122,63634.9511,67057.07925,70157.09892,73140.01633,77505.94765,88883.93795
HIGH,20%,60%,45,Unmet_Demand_Household,381.834527,359.090078,421.186638,559.767289,761.049553,1016.512378,788.482207,979.579069,1325.818886,1925.419802,2945.840488,4800.35971,7070.429485,9871.170716,14832.81681,16799.04301,18510.15695,20388.43445,22076.54176,24420.60459,27073.66227,28948.18342,31203.28165,33352.57446,35751.71078,38085.9245,40792.63278,42924.50957,45882.42076,49467.74596,52477.53344,55407.04276,58007.01752,63719.30048,75218.37589
HIGH,60%,20%,45,Unmet_Demand_Household,645.668867,504.450021,236.171638,871.034194,2127.387159,3809.213221,1526.996623,2428.45971,3405.583036,4989.350471,6430.990684,7984.081363,9325.197152,11164.22209,13225.61468,14569.25336,15581.33173,17283.56744,17236.00937,18275.30624,19443.61965,21401.90628,23919.13397,23437.4167,24895.87791,27642.69648,30260.31324,30015.36301,31113.92882,30934.83873,32718.03532,34946.00023,37309.78237,45295.7594,66349.5399
